row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
3731,CA-2015-109575,2015-09-18,2015-09-23,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Clinton,Maryland,20735,East,OFF-ST-10004123,"Office Supplies",Storage,"Safco Industrial Wire Shelving System",636.86,7,NULL,NULL
3732,CA-2015-109575,2015-09-18,2015-09-23,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Clinton,Maryland,20735,East,TEC-PH-10000730,Technology,Phones,"Samsung Galaxy S4 Active",499.99,1,NULL,130
3733,CA-2015-109575,2015-09-18,2015-09-23,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Clinton,Maryland,20735,East,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",1259.93,7,NULL,327.58
3734,CA-2015-109575,2015-09-18,2015-09-23,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Clinton,Maryland,20735,East,OFF-BI-10000962,"Office Supplies",Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14"" 7/8"""",65.08,4,NULL,31.89
3735,CA-2017-168193,2017-03-06,2017-03-11,"Second Class",RM-19750,"Roland Murray",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",26.38,1,NULL,12.13
3736,CA-2017-168193,2017-03-06,2017-03-11,"Second Class",RM-19750,"Roland Murray",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,NULL,16.55
3737,CA-2016-115476,2016-03-17,2016-03-17,"Same Day",VM-21835,"Vivian Mathis",Consumer,"United States",Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",129.98,2,NULL,62.39
3738,CA-2016-115476,2016-03-17,2016-03-17,"Same Day",VM-21835,"Vivian Mathis",Consumer,"United States",Newark,Delaware,19711,East,OFF-BI-10000962,"Office Supplies",Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14"" 7/8"""",32.54,2,NULL,15.94
3739,CA-2016-133340,2016-12-09,2016-12-13,"Standard Class",LH-17155,"Logan Haushalter",Consumer,"United States",Jackson,Michigan,49201,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,NULL,3.05
3740,CA-2016-133340,2016-12-09,2016-12-13,"Standard Class",LH-17155,"Logan Haushalter",Consumer,"United States",Jackson,Michigan,49201,Central,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",59.98,2,NULL,25.19
3741,CA-2016-133340,2016-12-09,2016-12-13,"Standard Class",LH-17155,"Logan Haushalter",Consumer,"United States",Jackson,Michigan,49201,Central,OFF-AP-10002311,"Office Supplies",Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.93,1,0.1,23.4
3742,CA-2016-137848,2016-01-15,2016-01-21,"Standard Class",WB-21850,"William Brown",Consumer,"United States","New York City","New York",10011,East,OFF-EN-10001137,"Office Supplies",Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,4,NULL,7.6
3743,CA-2016-137848,2016-01-15,2016-01-21,"Standard Class",WB-21850,"William Brown",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10004285,"Office Supplies",Paper,"Xerox 1959",60.12,9,NULL,28.86
3744,CA-2016-137848,2016-01-15,2016-01-21,"Standard Class",WB-21850,"William Brown",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10002225,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"""",49.54,3,0.2,17.34
3745,CA-2014-113047,2014-10-24,2014-10-24,"Same Day",AP-10915,"Arthur Prichep",Consumer,"United States","Rock Hill","South Carolina",29730,South,OFF-FA-10002763,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",11.85,3,NULL,3.79
3746,CA-2016-149979,2016-09-23,2016-09-28,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Columbus,Georgia,31907,South,OFF-ST-10003058,"Office Supplies",Storage,"Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays",118.25,5,NULL,34.29
3747,CA-2016-149979,2016-09-23,2016-09-28,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,"Hon Mobius Operator's Chair",368.97,3,NULL,81.17
3749,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,OFF-AP-10001242,"Office Supplies",Appliances,"APC 7 Outlet Network SurgeArrest Surge Protector",321.92,4,NULL,96.58
3750,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",879.98,2,0.2,329.99
3751,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,OFF-SU-10002503,"Office Supplies",Supplies,"Acme Preferred Stainless Steel Scissors",28.4,5,NULL,8.24
3752,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,"Bevis Steel Folding Chairs",230.28,3,0.2,23.03
3753,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,OFF-PA-10001289,"Office Supplies",Paper,"White Computer Printout Paper by Universal",116.28,3,NULL,56.98
3754,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",841.57,2,0.2,294.55
3755,CA-2017-161956,2017-08-27,2017-08-29,"Second Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Inglewood,California,90301,West,OFF-ST-10001370,"Office Supplies",Storage,"Sensible Storage WireTech Storage Systems",354.9,5,NULL,17.74
3757,CA-2016-116799,2016-03-03,2016-03-06,"First Class",JG-15310,"Jason Gross",Corporate,"United States",Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",563.43,5,0.3,-56.34
3758,CA-2016-111283,2016-02-29,2016-03-04,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Newark,Ohio,43055,East,OFF-AR-10001615,"Office Supplies",Art,"Newell 34",111.1,7,0.2,8.33
3759,CA-2015-167745,2015-09-18,2015-09-23,"Standard Class",GB-14530,"George Bell",Corporate,"United States","Los Angeles",California,90049,West,OFF-AR-10003602,"Office Supplies",Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,NULL,5.49
3760,CA-2015-167745,2015-09-18,2015-09-23,"Standard Class",GB-14530,"George Bell",Corporate,"United States","Los Angeles",California,90049,West,OFF-SU-10004782,"Office Supplies",Supplies,"Elite 5" Scissors"",16.9,2,NULL,5.07
3761,CA-2015-167745,2015-09-18,2015-09-23,"Standard Class",GB-14530,"George Bell",Corporate,"United States","Los Angeles",California,90049,West,FUR-FU-10001591,Furniture,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",24.4,2,NULL,10.25
3762,CA-2017-104577,2017-05-12,2017-05-17,"Standard Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Everett,Massachusetts,2149,East,OFF-PA-10000659,"Office Supplies",Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,NULL,42.05
3763,CA-2016-156251,2016-08-13,2016-08-18,"Second Class",TS-21160,"Theresa Swint",Corporate,"United States","West Allis",Wisconsin,53214,Central,FUR-BO-10001337,Furniture,Bookcases,"O'Sullivan Living Dimensions 2-Shelf Bookcases",241.96,2,NULL,24.2
3764,CA-2016-156251,2016-08-13,2016-08-18,"Second Class",TS-21160,"Theresa Swint",Corporate,"United States","West Allis",Wisconsin,53214,Central,OFF-BI-10003529,"Office Supplies",Binders,"Avery Round Ring Poly Binders",8.52,3,NULL,4.17
3765,CA-2017-125878,2017-02-25,2017-03-02,"Standard Class",MH-18025,"Michelle Huthwaite",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-BI-10002609,"Office Supplies",Binders,"Avery Hidden Tab Dividers for Binding Systems",1.79,3,0.8,-3.04
3766,CA-2016-163153,2016-03-21,2016-03-25,"Standard Class",DM-12955,"Dario Medina",Corporate,"United States",Houston,Texas,77036,Central,FUR-TA-10004767,Furniture,Tables,"Safco Drafting Table",99.37,2,0.3,-1.42
3767,CA-2016-163153,2016-03-21,2016-03-25,"Standard Class",DM-12955,"Dario Medina",Corporate,"United States",Houston,Texas,77036,Central,OFF-AR-10001868,"Office Supplies",Art,"Prang Dustless Chalk Sticks",1.34,1,0.2,0.5
3768,CA-2015-103205,2015-12-08,2015-12-10,"Second Class",JJ-15760,"Joel Jenkins","Home Office","United States",Houston,Texas,77036,Central,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",119.96,5,0.2,12
3769,CA-2014-153913,2014-12-16,2014-12-20,"Second Class",KB-16585,"Ken Black",Corporate,"United States",Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,"Hon Olson Stacker Stools",1013.83,9,0.2,101.38
3771,CA-2016-155530,2016-12-17,2016-12-21,"Standard Class",CM-12160,"Charles McCrossin",Consumer,"United States","San Francisco",California,94122,West,FUR-TA-10004256,Furniture,Tables,"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",2003.52,6,0.2,-325.57
3773,CA-2014-115357,2014-08-06,2014-08-11,"Second Class",RF-19735,"Roland Fjeld",Consumer,"United States",Columbia,"South Carolina",29203,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,3,NULL,22.65
3774,US-2014-102715,2014-04-11,2014-04-13,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Miami,Florida,33180,South,OFF-FA-10001332,"Office Supplies",Fasteners,"Acco Banker's Clasps, 5 3/4"-Long"",6.91,3,0.2,2.33
3775,US-2014-102715,2014-04-11,2014-04-13,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Miami,Florida,33180,South,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",383.98,3,0.2,81.59
3776,US-2014-102715,2014-04-11,2014-04-13,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Miami,Florida,33180,South,OFF-PA-10000029,"Office Supplies",Paper,"Xerox 224",10.37,2,0.2,3.63
3777,US-2014-102715,2014-04-11,2014-04-13,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,"Logitech Wireless Anywhere Mouse MX for PC and Mac",335.94,7,0.2,41.99
3779,US-2017-148768,2017-11-30,2017-12-02,"Second Class",PN-18775,"Parhena Norris","Home Office","United States",Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,"OtterBox Defender Series Case - Samsung Galaxy S4",71.98,3,0.2,9
3780,CA-2017-118521,2017-02-16,2017-02-20,"Standard Class",LF-17185,"Luke Foster",Consumer,"United States","New York City","New York",10035,East,OFF-PA-10003465,"Office Supplies",Paper,"Xerox 1912",37.94,2,NULL,18.21
3781,CA-2014-149643,2014-11-16,2014-11-20,"Standard Class",RH-19510,"Rick Huthwaite","Home Office","United States",Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",273.96,2,NULL,10.96
3782,CA-2015-135314,2015-07-09,2015-07-14,"Second Class",MC-17575,"Matt Collins",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10003072,Technology,Phones,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",269.98,3,0.4,40.5
3784,CA-2017-165204,2017-11-13,2017-11-16,"Second Class",MN-17935,"Michael Nguyen",Consumer,"United States",Memphis,Tennessee,38109,South,OFF-ST-10003716,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",720.06,4,0.2,-63.01
3785,CA-2017-125752,2017-07-31,2017-08-04,"Standard Class",EH-14125,"Eugene Hildebrand","Home Office","United States","Fort Lauderdale",Florida,33311,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.42,2,0.2,8.28
3786,CA-2017-112487,2017-12-26,2017-12-30,"Standard Class",TC-21535,"Tracy Collins","Home Office","United States",Columbus,Ohio,43229,East,OFF-BI-10000494,"Office Supplies",Binders,"Acco Economy Flexible Poly Round Ring Binder",3.13,2,0.7,-2.61
3787,CA-2016-144218,2016-10-31,2016-11-04,"Standard Class",JD-15895,"Jonathan Doherty",Corporate,"United States","Los Angeles",California,90045,West,OFF-ST-10002615,"Office Supplies",Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,NULL,282.21
3788,CA-2016-169971,2016-09-04,2016-09-09,"Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Houston,Texas,77041,Central,OFF-AR-10002804,"Office Supplies",Art,"Faber Castell Col-Erase Pencils",3.91,1,0.2,1.03
3789,CA-2016-169971,2016-09-04,2016-09-09,"Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Houston,Texas,77041,Central,OFF-AR-10001044,"Office Supplies",Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.38,3,0.2,7.02
3790,US-2016-133508,2016-04-17,2016-04-21,"Standard Class",SW-20350,"Sean Wendt","Home Office","United States",Omaha,Nebraska,68104,Central,OFF-FA-10000134,"Office Supplies",Fasteners,"Advantus Push Pins, Aluminum Head",29.05,5,NULL,9.01
3791,CA-2014-107139,2014-07-05,2014-07-11,"Standard Class",DP-13390,"Dennis Pardue","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10001670,"Office Supplies",Binders,"Vinyl Sectional Post Binders",180.96,6,0.2,67.86
3793,CA-2015-111325,2015-02-27,2015-02-28,"First Class",BT-11395,"Bill Tyler",Corporate,"United States",Altoona,Pennsylvania,16602,East,OFF-AR-10002257,"Office Supplies",Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.03,6,0.2,2.2
3794,CA-2015-163762,2015-11-27,2015-12-01,"Standard Class",JE-15475,"Jeremy Ellison",Consumer,"United States","New York City","New York",10024,East,OFF-AR-10001915,"Office Supplies",Art,"Peel-Off China Markers",29.79,3,NULL,12.51
3795,US-2014-117163,2014-01-27,2014-02-02,"Standard Class",EJ-13720,"Ed Jacobs",Consumer,"United States","San Diego",California,92037,West,OFF-ST-10003692,"Office Supplies",Storage,"Recycled Steel Personal File for Hanging File Folders",57.23,1,NULL,14.31
3796,US-2014-117163,2014-01-27,2014-02-02,"Standard Class",EJ-13720,"Ed Jacobs",Consumer,"United States","San Diego",California,92037,West,FUR-TA-10003469,Furniture,Tables,"Balt Split Level Computer Training Table",333,3,0.2,-16.65
3797,US-2014-117163,2014-01-27,2014-02-02,"Standard Class",EJ-13720,"Ed Jacobs",Consumer,"United States","San Diego",California,92037,West,OFF-AR-10003179,"Office Supplies",Art,"Dixon Ticonderoga Core-Lock Colored Pencils",36.44,4,NULL,12.03
3798,CA-2017-121314,2017-09-23,2017-09-26,"First Class",BE-11410,"Bobby Elias",Consumer,"United States",Miami,Florida,33178,South,OFF-PA-10003395,"Office Supplies",Paper,"Xerox 1941",251.64,3,0.2,88.07
3799,CA-2017-147760,2017-11-04,2017-11-05,"First Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Greensboro,"North Carolina",27405,South,FUR-TA-10004575,Furniture,Tables,"Hon 5100 Series Wood Tables",523.76,3,0.4,-192.05
3800,CA-2017-147760,2017-11-04,2017-11-05,"First Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Greensboro,"North Carolina",27405,South,TEC-PH-10002483,Technology,Phones,"Motorola Moto X",1359.96,5,0.2,119
3801,CA-2016-156503,2016-10-14,2016-10-20,"Standard Class",NC-18415,"Nathan Cano",Consumer,"United States",Jacksonville,"North Carolina",28540,South,FUR-CH-10003606,Furniture,Chairs,"SAFCO Folding Chair Trolley",102.59,1,0.2,10.26
3802,CA-2016-156503,2016-10-14,2016-10-20,"Standard Class",NC-18415,"Nathan Cano",Consumer,"United States",Jacksonville,"North Carolina",28540,South,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",22.7,1,0.2,5.96
3803,CA-2016-156503,2016-10-14,2016-10-20,"Standard Class",NC-18415,"Nathan Cano",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-PA-10002319,"Office Supplies",Paper,"Xerox 1944",93.02,3,0.2,33.72
3804,CA-2016-156503,2016-10-14,2016-10-20,"Standard Class",NC-18415,"Nathan Cano",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-SU-10000946,"Office Supplies",Supplies,"Staple remover",12.77,2,0.2,1.44
3805,CA-2016-156503,2016-10-14,2016-10-20,"Standard Class",NC-18415,"Nathan Cano",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-EN-10001335,"Office Supplies",Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.01,4,0.2,13.13
3806,CA-2016-156503,2016-10-14,2016-10-20,"Standard Class",NC-18415,"Nathan Cano",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-PA-10002377,"Office Supplies",Paper,"Xerox 1916",39.15,1,0.2,14.68
3807,CA-2015-113628,2015-11-12,2015-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Plantation,Florida,33317,South,OFF-AR-10001246,"Office Supplies",Art,"Newell 317",11.76,5,0.2,1.32
3808,CA-2015-113628,2015-11-12,2015-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Plantation,Florida,33317,South,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",5.24,2,0.7,-4.02
3809,CA-2015-113628,2015-11-12,2015-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Plantation,Florida,33317,South,OFF-BI-10002799,"Office Supplies",Binders,"SlimView Poly Binder, 3/8""",4.66,3,0.7,-3.73
3810,CA-2015-113628,2015-11-12,2015-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.04
3811,CA-2015-113628,2015-11-12,2015-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,"VTech DS6151",100.79,1,0.2,10.08
3812,CA-2015-113628,2015-11-12,2015-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States",Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.14,3,0.2,16.44
3813,CA-2017-147753,2017-03-05,2017-03-05,"Same Day",PK-19075,"Pete Kriz",Consumer,"United States",Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,"Office Supplies",Labels,"Avery 515",25.06,2,NULL,11.78
3814,CA-2015-103961,2015-11-05,2015-11-09,"Standard Class",NG-18430,"Nathan Gelder",Consumer,"United States",Quincy,Illinois,62301,Central,OFF-LA-10004484,"Office Supplies",Labels,"Avery 476",19.82,6,0.2,6.44
3815,CA-2016-152471,2016-07-08,2016-07-08,"Same Day",ZD-21925,"Zuschuss Donatelli",Consumer,"United States",Jacksonville,Florida,32216,South,TEC-PH-10002824,Technology,Phones,"Jabra SPEAK 410 Multidevice Speakerphone",823.96,5,0.2,51.5
3816,CA-2016-152471,2016-07-08,2016-07-08,"Same Day",ZD-21925,"Zuschuss Donatelli",Consumer,"United States",Jacksonville,Florida,32216,South,OFF-PA-10004965,"Office Supplies",Paper,"Xerox 1921",15.98,2,0.2,5
3817,CA-2015-102582,2015-09-15,2015-09-19,"Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Mobile,Alabama,36608,South,FUR-TA-10003569,Furniture,Tables,"Bretford CR8500 Series Meeting Room Furniture",801.96,2,NULL,200.49
3818,CA-2015-102582,2015-09-15,2015-09-19,"Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Mobile,Alabama,36608,South,TEC-PH-10003187,Technology,Phones,"Anker Astro Mini 3000mAh Ultra-Compact Portable Charger",59.97,3,NULL,NULL
3819,CA-2015-102582,2015-09-15,2015-09-19,"Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Mobile,Alabama,36608,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,7,NULL,306.49
3820,CA-2017-141873,2017-10-09,2017-10-14,"Standard Class",HG-14845,"Harry Greene",Consumer,"United States","New York City","New York",10024,East,OFF-BI-10001031,"Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones",12.82,3,0.2,4.33
3821,CA-2017-141873,2017-10-09,2017-10-14,"Standard Class",HG-14845,"Harry Greene",Consumer,"United States","New York City","New York",10024,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.35,3,0.2,-15.72
3822,CA-2017-141873,2017-10-09,2017-10-14,"Standard Class",HG-14845,"Harry Greene",Consumer,"United States","New York City","New York",10024,East,OFF-PA-10000069,"Office Supplies",Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2,NULL,8.92
3823,CA-2017-141873,2017-10-09,2017-10-14,"Standard Class",HG-14845,"Harry Greene",Consumer,"United States","New York City","New York",10024,East,OFF-BI-10003655,"Office Supplies",Binders,"Durable Pressboard Binders",18.24,6,0.2,6.16
3824,CA-2015-140984,2015-09-14,2015-09-18,"Standard Class",CC-12685,"Craig Carroll",Consumer,"United States","New York City","New York",10011,East,OFF-ST-10000585,"Office Supplies",Storage,"Economy Rollaway Files",991.2,6,NULL,257.71
3825,CA-2015-140984,2015-09-14,2015-09-18,"Standard Class",CC-12685,"Craig Carroll",Consumer,"United States","New York City","New York",10011,East,TEC-CO-10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",879.98,2,0.2,329.99
3826,CA-2015-140984,2015-09-14,2015-09-18,"Standard Class",CC-12685,"Craig Carroll",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",12.96,9,0.2,4.54
3827,CA-2014-132801,2014-10-07,2014-10-12,"Standard Class",JG-15805,"John Grady",Corporate,"United States",Dallas,Texas,75217,Central,OFF-ST-10001228,"Office Supplies",Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,10,0.2,10.74
3828,CA-2017-141733,2017-05-07,2017-05-11,"Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",1458.65,5,NULL,423.01
3829,CA-2017-141733,2017-05-07,2017-05-11,"Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Detroit,Michigan,48234,Central,FUR-CH-10002017,Furniture,Chairs,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",26.64,1,NULL,7.46
3830,CA-2017-141733,2017-05-07,2017-05-11,"Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Detroit,Michigan,48234,Central,FUR-CH-10000595,Furniture,Chairs,"Safco Contoured Stacking Chairs",476.8,2,NULL,119.2
3831,CA-2017-141733,2017-05-07,2017-05-11,"Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Detroit,Michigan,48234,Central,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",87.44,2,0.1,18.46
3832,US-2015-111927,2015-11-14,2015-11-19,"Standard Class",LS-17230,"Lycoris Saunders",Consumer,"United States",Dover,Delaware,19901,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13" Chairman Wall Clock"",76.14,3,NULL,26.65
3833,US-2015-111927,2015-11-14,2015-11-19,"Standard Class",LS-17230,"Lycoris Saunders",Consumer,"United States",Dover,Delaware,19901,East,OFF-BI-10002571,"Office Supplies",Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2,NULL,9.38
3834,CA-2014-105984,2014-11-24,2014-11-24,"Same Day",MY-18295,"Muhammed Yedwab",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",1049.97,5,0.4,-209.99
3835,CA-2014-105984,2014-11-24,2014-11-24,"Same Day",MY-18295,"Muhammed Yedwab",Corporate,"United States",Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,"Global Executive Mid-Back Manager's Chair",611.06,3,0.3,-34.92
3836,CA-2014-100363,2014-04-08,2014-04-15,"Standard Class",JM-15655,"Jim Mitchum",Corporate,"United States",Glendale,Arizona,85301,West,OFF-FA-10000611,"Office Supplies",Fasteners,"Binder Clips by OIC",2.37,2,0.2,0.83
3837,CA-2014-100363,2014-04-08,2014-04-15,"Standard Class",JM-15655,"Jim Mitchum",Corporate,"United States",Glendale,Arizona,85301,West,OFF-PA-10004733,"Office Supplies",Paper,"Things To Do Today Spiral Book",19.01,3,0.2,6.89
3838,CA-2014-126760,2014-07-26,2014-08-02,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States","North Las Vegas",Nevada,89031,West,TEC-PH-10001363,Technology,Phones,"Apple iPhone 5S",911.98,2,0.2,114
3839,CA-2014-126760,2014-07-26,2014-08-02,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States","North Las Vegas",Nevada,89031,West,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",674.35,3,0.2,-109.58
3840,CA-2014-126760,2014-07-26,2014-08-02,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States","North Las Vegas",Nevada,89031,West,FUR-FU-10004018,Furniture,Furnishings,"Tensor Computer Mounted Lamp",134.01,9,NULL,36.18
3841,CA-2014-126760,2014-07-26,2014-08-02,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States","North Las Vegas",Nevada,89031,West,TEC-AC-10004814,Technology,Accessories,"Logitech Illuminated Ultrathin Keyboard with Backlighting",170.97,3,NULL,70.1
3842,US-2014-109162,2014-06-08,2014-06-12,"Standard Class",KE-16420,"Katrina Edelman",Corporate,"United States",Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.35,3,0.2,10.65
3843,CA-2014-101931,2014-10-28,2014-10-31,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States","Los Angeles",California,90049,West,OFF-BI-10004140,"Office Supplies",Binders,"Avery Non-Stick Binders",7.18,2,0.2,2.24
3844,CA-2014-101931,2014-10-28,2014-10-31,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States","Los Angeles",California,90049,West,OFF-SU-10002301,"Office Supplies",Supplies,"Serrated Blade or Curved Handle Hand Letter Openers",6.28,2,NULL,0.06
